SubjectID$ID	Week sample obtained$clinical	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_stercoris$taxa	s__Escherichia_coli$taxa	s__Roseburia_intestinalis$taxa	s__Bacteroides_vulgatus$taxa	s__Bacteroides_fragilis$taxa	s__Eubacterium_rectale$taxa	s__Akkermansia_muciniphila$taxa	s__Klebsiella_pneumoniae$taxa	s__Subdoligranulum_unclassified$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_dorei$taxa	s__Bacteroides_eggerthii$taxa	s__Bacteroides_caccae$taxa	s__Haemophilus_parainfluenzae$taxa	s__Eubacterium_siraeum$taxa	s__Dialister_invisus$taxa	s__Bacteroides_cellulosilyticus$taxa	s__Bacteroides_massiliensis$taxa	s__Alistipes_putredinis$taxa	s__Parabacteroides_distasonis$taxa	s__Escherichia_unclassified$taxa	s__C2likevirus_unclassified$taxa	s__Alistipes_onderdonkii$taxa	s__Bacteroides_thetaiotaomicron$taxa	s__Parabacteroides_unclassified$taxa	s__Ruminococcus_gnavus$taxa	s__Parabacteroides_merdae$taxa	s__Veillonella_unclassified$taxa	s__Sutterella_wadsworthensis$taxa	s__Veillonella_parvula$taxa	s__Bacteroides_faecis$taxa	s__Clostridium_hathewayi$taxa	s__Peptostreptococcaceae_noname_unclassified$taxa	s__Bifidobacterium_adolescentis$taxa	s__Barnesiella_intestinihominis$taxa	s__Ruminococcus_bromii$taxa	s__Oscillibacter_unclassified$taxa	s__Clostridium_clostridioforme$taxa	s__Eubacterium_eligens$taxa	s__Roseburia_inulinivorans$taxa	s__Streptococcus_parasanguinis$taxa	s__Bacteroides_finegoldii$taxa	s__Ruminococcus_torques$taxa	s__Bacteroides_xylanisolvens$taxa	s__Bifidobacterium_longum$taxa	s__Veillonella_dispar$taxa	s__Alistipes_finegoldii$taxa	s__Clostridium_bolteae$taxa	s__Alistipes_shahii$taxa	s__Odoribacter_splanchnicus$taxa	s__Clostridium_leptum$taxa	s__Roseburia_hominis$taxa	s__Clostridium_symbiosum$taxa	s__Lachnospiraceae_bacterium_1_1_57FAA$taxa	s__Roseburia_unclassified$taxa	s__Clostridium_citroniae$taxa	s__Eubacterium_ventriosum$taxa	s__Pseudomonas_unclassified$taxa	s__Ruminococcus_lactaris$taxa	s__Bilophila_unclassified$taxa	s__Dorea_longicatena$taxa	s__Veillonella_atypica$taxa	s__Flavonifractor_plautii$taxa	s__Collinsella_aerofaciens$taxa	s__Streptococcus_salivarius$taxa	s__Eubacterium_hallii$taxa	s__Ruminococcus_callidus$taxa	s__Lachnospiraceae_bacterium_3_1_46FAA$taxa	s__Burkholderiales_bacterium_1_1_47$taxa	s__Coprobacillus_unclassified$taxa	s__Parasutterella_excrementihominis$taxa	s__Ruminococcus_obeum$taxa	s__Propionibacterium_acnes$taxa	s__Streptococcus_thermophilus$taxa	s__Coprococcus_comes$taxa	s__Eubacterium_ramulus$taxa	s__Mitsuokella_unclassified$taxa	s__Lachnospiraceae_bacterium_8_1_57FAA$taxa	s__Ruminococcaceae_bacterium_D16$taxa	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1$taxa	s__Lachnospiraceae_bacterium_2_1_58FAA$taxa	s__Dorea_formicigenerans$taxa	s__Bilophila_wadsworthia$taxa	s__Coprococcus_catus$taxa	s__Anaerostipes_hadrus$taxa	s__Lachnospiraceae_bacterium_7_1_58FAA$taxa	s__Lachnospiraceae_bacterium_5_1_63FAA$taxa	s__Clostridiales_bacterium_1_7_47FAA$taxa	s__Clostridium_asparagiforme$taxa	s__Clostridium_bartlettii$taxa	s__Holdemania_filiformis$taxa	s__Anaerotruncus_colihominis$taxa	s__Clostridiaceae_bacterium_JC118$taxa	s__Erysipelotrichaceae_bacterium_6_1_45$taxa	s__Holdemania_unclassified$taxa	s__Dorea_unclassified$taxa	s__Anaerotruncus_unclassified$taxa	s__Eggerthella_unclassified$taxa	m__HMDB00764$metabolite	m__HMDB00511$metabolite	m__HMDB00197$metabolite	m__HMDB00806$metabolite	m__HMDB00626$metabolite	m__HMDB00619$metabolite	m__HMDB00637$metabolite	m__HMDB00138$metabolite	m__HMDB00036$metabolite	m__HMDB01895$metabolite	m__HMDB00020$metabolite	m__HMDB10169$metabolite	m__HMDB00067$metabolite	m__HMDB02123$metabolite	m__HMDB00510$metabolite	m__HMDB00452$metabolite	m__HMDB11718$metabolite	m__HMDB00873$metabolite	m__HMDB01232$metabolite	m__HMDB00448$metabolite	m__HMDB00019$metabolite	m__HMDB00039$metabolite	m__HMDB00482$metabolite	m__HMDB00094$metabolite	m__HMDB01547$metabolite	m__HMDB00365$metabolite	m__HMDB00174$metabolite	m__HMDB00139$metabolite	m__HMDB00118$metabolite	m__HMDB00195$metabolite	m__HMDB00156$metabolite	m__HMDB02329$metabolite	m__HMDB00209$metabolite	m__HMDB00244$metabolite	m__HMDB00247$metabolite	m__HMDB00956$metabolite	m__HMDB00251$metabolite	m__HMDB00262$metabolite	m__HMDB00289$metabolite	m__HMDB00296$metabolite	m__HMDB00098$metabolite	m__HMDB00089$metabolite	m__HMDB00725$metabolite	m__HMDB00715$metabolite	m__HMDB00870$metabolite	m__HMDB00043$metabolite	m__HMDB00097$metabolite	m__HMDB01257$metabolite	m__HMDB00562$metabolite	m__HMDB00630$metabolite	m__HMDB00101$metabolite	m__HMDB00014$metabolite	m__HMDB01149$metabolite	m__HMDB00699$metabolite	m__HMDB00056$metabolite	m__HMDB00194$metabolite	m__HMDB00222$metabolite	m__HMDB01169$metabolite	m__HMDB03464$metabolite	m__HMDB01991$metabolite	m__HMDB00030$metabolite	m__HMDB02322$metabolite	m__HMDB00063$metabolite	m__HMDB00128$metabolite	m__HMDB04193$metabolite	m__HMDB00812$metabolite	m__HMDB03357$metabolite	m__HMDB04610$metabolite	m__HMDB00239$metabolite	m__HMDB00269$metabolite
4	25	0	0.021263753	0.103273094	0.331922706	0.001199363	1.00E-04	0.139106203	8.33E-06	0.098590454	9.71E-05	0	0.01229028	0.054088096	0.007888671	0	0.059465216	9.44E-06	8.75E-06	0	0.00566032	0	0.000877324	0.014163629	5.32E-05	0.000288852	0	0.000260155	0	0.000114171	0.02802009	1.83E-05	0	3.89E-06	0.002538153	0.000269201	0	0	0	0	0.024614766	0.000238577	0.000945193	0.01231129	3.77E-07	0.006332473	0.003602943	0.000157081	0.001665303	0	0.011430736	0.005718512	0	0	0.000784155	0	0.000213371	2.56E-05	0	0.000184434	0	0	0.002006342	0.009206512	0.00168629	6.86E-06	0.001546681	0.001713585	0	0.00041097	0	0	0.004810672	8.49E-05	4.97E-05	0.00020486	6.81E-05	1.19E-05	0	0	0	0.002541365	6.91E-07	8.13E-05	2.82E-08	0.000155656	0.001845031	0	0.000359986	0.000930304	0.000130245	6.64E-05	0.000183867	0	7.53E-05	0.000921403	5.33E-06	0	0	9.41E-05	0.000146834	6.20E-05	0.0068405	0.000198211	0	0.003708199	0.003219985	0	0.138800107	0.097144782	0.067409719	0	0.000266323	0.056029859	0.000592231	6.43E-05	0	0	0	2.31E-05	0	4.75E-05	2.16E-05	0	0.001341626	0.000467642	0	0	0.001153506	0.00023742	0	3.11E-05	0.001197572	0.010408	0	0	0.050793495	0.000625133	0.006470522	0.000873683	0.570119356	0.000836276	0.000627356	0.084707888	2.12E-05	0.001296895	0.015624805	0.033455968	0.027407145	0.184014197	0.005077944	0.000841465	0.229785528	4.37E-05	0.004664659	5.07E-05	0	9.16E-05	0.014827911	5.08E-06	0	0.077873684	0	0.328971393	0	0.002516161	0	9.58E-06	0	0	0	0
4	27	0	0.02362422	0.112792594	0.22903096	0	0.000151261	0.149703181	2.73E-05	0.065018081	0.000496124	0	0.028752233	0.112399919	0.005493398	0	0.094787697	0	3.56E-05	0.000140646	0.007190265	9.14E-05	0	0.015318486	0	0	1.55E-05	0.000374573	0	0.000272826	0.040395298	0	0	0	0.002169243	5.49E-05	5.77E-06	8.49E-06	3.14E-05	0.000153891	0.01597571	0.000564923	0.000646783	0.009005277	1.30E-05	0.020050716	0.001908973	0.000161557	0	0	0.015747674	0.001228119	3.42E-05	7.60E-06	0.000333764	5.08E-06	0.000137891	1.44E-05	1.28E-05	0.000139675	2.15E-05	0	0.004134253	0.007512822	0	0	0.001599964	0.00022523	4.45E-05	1.84E-05	2.15E-07	7.55E-06	0.00448156	3.24E-06	4.40E-05	0.000107185	6.86E-05	1.62E-07	1.39E-05	0	0	0.002837896	4.39E-05	4.44E-05	3.21E-05	0.00017764	0.001000234	1.26E-06	0	0.000923711	0	4.92E-05	5.48E-05	9.14E-08	0	0.000788212	3.99E-06	0	0	0.000213934	0.000302168	1.23E-05	0.009923585	0.000260319	0	0.002257384	0.007070738	0	0.146623824	0.10215764	0.071435352	0	0.000358443	0.063934874	0.00035696	8.85E-05	0	0	0	3.45E-05	0	7.41E-05	2.07E-05	0	0.001875349	0.000483259	0	0	0.001160139	0.000250329	0	0	0.001264224	0.00922622	0	0	0.053729837	0.000760432	0.006755181	0.000975586	0.613445263	0.000830668	0.000679394	0.091484047	1.36E-05	0.001483178	0.016780526	0.04043058	0.030903523	0.306920058	0	0.000906328	0.244691134	0.000282605	0.003079005	6.02E-05	0	0	0.01580046	6.55E-06	4.39E-05	0.110314387	0	0.342047565	0	0.002271644	0	1.21E-05	0	0	0	0
5	0	0	0.110646064	0.039025996	0.096496626	0.082555198	0.014663436	0.00641446	0.001400058	0.050184158	0.002747193	0	0.101653141	0.000153448	0	0	1.38E-05	0	5.34E-05	0	0.003091247	0	0.017472378	0.002135905	0.002795243	0.000629382	0.009189999	0.005842568	0.00230354	0.000222949	0.075401428	0	0	0	0.060028936	0.000579091	0.000111972	0	0	0.003199955	0.010237245	0	0.002601988	0.007397113	0	0	0.003863381	0	5.45E-05	0	0	0.002688853	0	0	0.00119901	0.000529887	5.74E-05	0.000277795	0	4.49E-05	0	0	0.004661637	0.008473097	0.001794887	0	0.001053748	0.00041197	0	0.000167958	0	0	0.003019082	0.000108412	0.000394577	0.000229953	4.55E-06	1.81E-05	0	0.000638999	1.73E-05	0.001072306	0.001389762	1.14E-05	2.17E-06	0.000729038	0.001202603	0	8.30E-06	0.001030441	0	8.99E-05	0.000748234	1.93E-05	0.000264474	1.48E-05	0.005597803	0.000242561	0.000439328	1.72E-07	0.000301509	2.43E-05	0.000111075	2.18E-05	1.69E-05	0.003783316	0.074023499	0.024382877	0.009609797	0.002770765	0.000625403	9.96E-05	0.000295113	0.006293987	0.002202287	7.79E-05	0.001962723	6.21E-05	0.000613624	0.002026036	1.38E-06	0.000304932	7.52E-06	0.004538141	4.21E-05	5.33E-05	1.26E-05	0	0.000343926	0.000159972	0	0.000421728	0.000220492	0.011371485	0.000384094	8.35E-05	0.000550562	0.000106387	0.000545782	0.000251939	0.00621379	0.001465758	0.000367295	0.012681664	4.57E-05	0.000633872	0	0.002673337	0.004567882	0.202800758	0.005076728	0.00012847	0.056824445	0.001600032	0.008336824	0.000169372	0.110198321	0.000231341	0.001520682	1.65E-05	0.000319285	0.3026453	0.010277251	0.162766001	7.90E-05	0.001859654	0.000395309	2.49E-07	2.12E-05	0.156831272	0.033247388	0.003571379
5	2	0	0.059723864	0.082729564	0.128894147	0.12564944	0.015106341	0.005549243	0.001182588	0.001079875	0.001858406	0	0.091655274	0	0	0	0	0	0	0	0.004702015	0	0.025292309	0.002746144	0.002999572	0.000498582	0.009493825	0.008402267	0	8.09E-05	0.085226684	0	0	0	0.047318778	0.000267906	8.57E-05	0	0	0.003494847	0.006939639	0	0.002348775	0.007950488	0	0	0.004971663	0	5.73E-05	0	0	0.002773082	0	0	0.001441033	0.00065243	6.91E-06	0.000370506	0	4.09E-05	0	0	0.004097589	0.007534102	0.00199648	0	0.001299519	0.000350618	0	0.000108144	0	0	0.003281466	3.72E-05	0.000437318	0.000175419	7.00E-06	3.52E-05	0	0.000563154	1.49E-05	0.000817998	0.00106616	3.80E-06	6.62E-07	0.000640326	0.001227184	0	7.96E-06	0.001083026	0	6.10E-05	0.000766327	1.47E-05	0.000273338	1.35E-05	0.003272436	7.42E-05	0.00046298	0	0.000128316	5.18E-06	0.000120922	1.64E-05	1.93E-05	0.002414163	0.046944946	0.011608114	0.001016617	0.00077876	0.000438721	0.000118604	0.000189896	0.004599058	0.002047088	0	0.002107005	4.35E-05	0.000616061	0.002277587	0	0.000296682	4.19E-06	0.004019395	2.63E-05	2.92E-05	1.30E-05	0	0.000273821	0.000115138	0	0.000322617	0.000207901	0.006213876	0.000437332	0.000104403	0.000595525	0	0.000443893	0.000250274	0.007321708	0.001415417	0.000281288	0.017024636	5.34E-05	0.000686047	0	0.000722757	0.003797972	0.228089269	0.001718573	0.000167648	0.013463093	0.002644314	0.009528468	0.000192363	0.144878523	0.000317276	0.00066787	1.79E-05	0.000321345	0.221590556	0.007718482	0.233342891	5.35E-05	0.000462804	0.000222393	4.83E-08	2.69E-05	0.166433384	0.020921774	0.002084233
5	4	0	0.034846443	0.152303308	0.138239476	0.156173574	0.014662677	0.001405543	0.00101887	0.009565493	0.000895077	0	0.10002436	0	1.84E-07	0	0.000132412	0	0.00185853	0	0.008190694	0	0.041406015	0.003908903	0.002926539	0.000372881	0.009485752	0.010394839	0	0	0.091473229	0	0	0	0.109890556	4.38E-05	6.16E-05	0	0	0.00383074	0.004697516	0	0.002263547	0.008073756	0	0	0.005783772	0	5.95E-05	0	0	0.001745542	0	0	0.001603806	0.000712686	0	0.00041743	5.96E-07	3.65E-05	0	1.74E-05	0.003488979	0.00656836	0.002074615	0	0.001452271	0.00029437	0	5.26E-05	0	0	0.003341828	0	0.000466343	0.000164786	7.25E-06	4.62E-05	1.05E-06	0.000489593	1.48E-05	0.000588065	0.000812136	0	0	0.000555721	0.001180204	0	7.17E-06	0.001106612	5.45E-07	3.49E-05	0.000732068	1.06E-05	0.000267028	1.06E-05	0.001556068	0	0.000459246	0	4.45E-06	0	0.00012938	1.35E-05	2.05E-05	0.001453752	0.025846657	0.004156052	0	0	0.000423317	0.000140126	0.000123167	0.003529336	0.001846128	0	0.001999142	3.51E-05	0.000646977	0.00241481	0	0.000264112	2.20E-06	0.003664495	1.59E-05	1.78E-05	1.14E-05	0	0.000228999	9.18E-05	0	0.000245496	0.00020823	0.002725752	0.000478363	0.000126422	0.000726962	0	0.000539753	0.000260566	0.010496442	0.001506382	0.000258657	0.02153269	6.13E-05	0.000790332	0	0	0.00331264	0.26161964	0	0.000209342	0.005595616	0.003944794	0.010894462	0.000205931	0.178262361	0.000405488	6.30E-05	1.82E-05	0.000358283	0.155236767	0.004312043	0.337377256	3.87E-05	0	0.000118763	0	3.20E-05	0.174695474	0.012894262	0.002055689
5	6	0	0.054504792	0.130637407	0.122649274	0.028490214	0.01548762	0	0.001015455	0.004592407	3.01E-06	0	0.118778468	0.001032889	1.37E-05	0	0.001309404	3.55E-06	0.003151625	0	0.011013994	0	0.055190613	0.006016102	0.002912569	0.00028599	0.010197626	0.013059203	0	0	0.101530374	9.11E-07	0	3.33E-07	0.196961854	0	4.50E-05	0	0	0.004608089	0.00382303	0.001612093	0.002557181	0.008651702	8.29E-07	0	0.006957808	2.27E-06	6.73E-05	0	0	0.000116183	0	0.000135584	0.001867941	0.000793301	0	0.000468475	1.30E-05	3.53E-05	0	5.03E-05	0.003179108	0.006240735	0.002259395	0	0.001683139	0.00027098	0	6.87E-06	0	1.14E-05	0.00358267	0	0.000533503	0.000209601	6.42E-06	5.69E-05	2.28E-05	0.000470647	1.84E-05	0.000432541	0.000701091	0	0	0.000528994	0.00119259	0	6.67E-06	0.001219937	1.19E-05	1.72E-05	0.000733811	7.73E-06	0.000274567	7.64E-06	0.00048059	0	0.000478403	0	0	0	0.000134661	1.23E-05	2.04E-05	0.000791675	0.008912707	0.001117047	0	0	0.000563096	0.000162959	8.56E-05	0.002902358	0.001568283	0	0.001651496	3.54E-05	0.000698066	0.002407588	0	0.000209347	1.33E-06	0.003384946	9.61E-06	1.71E-05	7.87E-06	0	0.000203113	8.56E-05	1.11E-05	0.000180681	0.000216754	0.000519353	0.000503094	0.000148973	0.000938575	2.23E-05	0.00081838	0.000279777	0.015814059	0.001711124	0.000290099	0.026108219	6.87E-05	0.00093581	0.000459942	0	0.002996127	0.300557899	0	0.000252332	0.031673612	0.005513719	0.012306468	0.000208776	0.209384554	0.000494517	0	1.75E-05	0.000424299	0.098038379	0.000263078	0.474003645	3.23E-05	0	7.29E-05	0	3.62E-05	0.179748805	0.008239432	0.003470421
5	8	0	0.04541621	0.135896367	0.108320036	0.004156586	0.014083185	0	0.000941281	0.021998889	0	0	0.099648495	0.000141724	2.86E-05	0	4.51E-07	1.42E-05	0	0	0.006041894	0	0.051389275	0.007606774	0.002332827	0.00017023	0.009337314	0.013510468	0.005536644	0	0.092858858	4.90E-06	0	1.38E-06	0.061437567	0	2.49E-05	0	0.000490367	0.004754289	0.003274192	0.003220363	0.002609885	0.007749717	7.99E-06	0	0.006935539	4.10E-05	6.52E-05	0	6.92E-05	0	0.000469928	0.00091322	0.001815316	0.000720927	0	0.000422827	2.65E-05	2.92E-05	1.48E-05	8.12E-05	0.002434469	0.005122676	0.002047343	0	0.00162399	0.000216451	2.81E-05	0	1.40E-06	3.91E-05	0.003220378	0	0.000518904	0.000254196	3.48E-06	5.50E-05	4.66E-05	0.000401294	2.12E-05	0.000245977	0.000564489	0	0	0.000436308	0.001002117	0	5.01E-06	0.001145882	2.42E-05	6.65E-06	0.000618119	4.28E-06	0.000234744	3.49E-06	0	0	0.000413962	0	0	0	0.000133324	1.27E-05	1.87E-05	0.000412005	0	0.002357731	0	0	0.000843676	0.000183005	7.41E-05	0.002626382	0.001196188	0	0.001087433	4.35E-05	0.000755455	0.002196009	0	0.000138687	1.57E-06	0.00311254	7.18E-06	2.63E-05	2.58E-06	6.89E-07	0.000194077	9.39E-05	4.43E-05	0.000125525	0.000227561	0	0.000500771	0.00016857	0.001208455	0.000163029	0.001253886	0.000303019	0.023048318	0.001986234	0.000367947	0.030073443	7.39E-05	0.00109674	0.001167156	0	0.00276328	0.337285457	0	0.000289954	0.091662945	0.007215117	0.013432053	0.000197268	0.232832858	0.000571667	0	1.56E-05	0.000508205	0.051312175	0	0.630263429	3.34E-05	0	8.42E-05	0	3.87E-05	0.178091093	0.006847501	0.006356065
5	10	0	0.022895289	0.084824141	0.098244881	0.028678061	0.012332233	0	0.000913163	0	0	0	0.077141441	0	4.18E-05	0	0	2.51E-05	0	0	0.013582808	0	0.036558027	0.008817652	0.001664965	7.85E-05	0.008181114	0.013082216	0.012629263	0	0.078924142	8.70E-06	0	2.36E-06	0	0	9.81E-06	0	0.000990623	0.004681596	0.003353414	0.004131315	0.002627068	0.006508647	1.49E-05	0	0.006469041	7.86E-05	6.06E-05	0	0.000139832	0	0.000949332	0.001659906	0.001658638	0.000602662	0	0.000346267	3.84E-05	2.31E-05	2.99E-05	0.000106026	0.001742242	0.004098035	0.001733208	0	0.001477808	0.000168466	5.68E-05	0	2.82E-06	6.50E-05	0.002741143	0	0.000482244	0.000300229	2.65E-07	4.80E-05	6.74E-05	0.00034681	2.41E-05	0.000107415	0.000492798	0	0	0.000349386	0.000785657	0	3.30E-06	0.001027565	3.51E-05	9.47E-06	0.000500703	1.69E-06	0.000186569	4.61E-07	0	0	0.000332964	0	0	0	0.000120704	1.38E-05	1.49E-05	0.000331628	0	0.007367641	0	0	0.001200211	0.000191549	8.50E-05	0.002592777	0.00075474	0	0.000416068	5.66E-05	0.000789899	0.001727569	1.02E-05	6.98E-05	2.81E-06	0.002780165	8.51E-06	4.28E-05	0	1.62E-06	0.000198898	0.000111447	8.48E-05	8.29E-05	0.000230392	0	0.000456451	0.000177435	0.001464832	0.000361356	0.001743456	0.000319366	0.030777351	0.002227209	0.000468529	0.031908296	7.35E-05	0.001212765	0.00197873	0	0.002517938	0.355581785	0	0.000307446	0.175937961	0.008609838	0.013638919	0.000167867	0.23769045	0.000608069	0	1.26E-05	0.00058137	0.022373027	0	0.765055286	4.03E-05	0	0.000148143	0	3.80E-05	0.164836675	0.008607016	0.010286315
5	12	0	0.006477792	0	0.08147778	0.033137049	0.010598318	0	0.000935172	0	0	0	0.06373157	0	5.17E-05	0	0	3.44E-05	0	0	0.030571236	0	0.020256033	0.009609385	0.00104926	1.45E-05	0.007024867	0.012213332	0.017087888	0	0.063869977	1.18E-05	0	3.15E-06	0.06936795	0	0	0	0.001407213	0.004470528	0.003812722	0.00408522	0.002608874	0.005228454	2.06E-05	0	0.005788152	0.000109728	5.48E-05	0	0.000198637	0	0.001348559	0.002270056	0.001459303	0.000473053	2.26E-06	0.000261939	4.73E-05	1.78E-05	4.25E-05	0.000123152	0.001175727	0.003294779	0.001398842	0	0.001306671	0.000130597	8.07E-05	0	4.01E-06	8.56E-05	0.002277105	0	0.000438376	0.000338717	0	3.88E-05	8.30E-05	0.00031575	2.68E-05	1.71E-05	0.000478327	0	0	0.000277067	0.000588074	0	1.81E-06	0.000897921	4.32E-05	2.52E-05	0.00041199	0	0.000139966	0	0	0	0.000253019	0	0	0	9.90E-05	1.53E-05	1.02E-05	0.000530191	0	0.01447681	0	0	0.001541803	0.00018608	0.000110903	0.002713839	0.000361794	2.15E-05	0	7.11E-05	0.000794228	0.001101053	2.91E-05	3.36E-05	4.70E-06	0.002450567	1.28E-05	6.15E-05	0	2.48E-06	0.000217487	0.000131957	0.000122764	6.14E-05	0.000222103	0.001224504	0.000381127	0.000173507	0.001646548	0.000566545	0.002159106	0.000326265	0.037409864	0.002365436	0.000563909	0.031110181	6.71E-05	0.00124933	0.002702695	0	0.00225957	0.349867782	0.000129766	0.000299763	0.264906656	0.009375764	0.01279715	0.000128887	0.222207667	0.000594139	0	9.73E-06	0.000623518	0.020348684	0	0.844892298	5.03E-05	0	0.00024658	0	3.41E-05	0.143549725	0.012849661	0.014464662
5	14	0	0.002520959	0	0.063496081	0.026747358	0.009491303	0	0.00105364	0	0	1.61E-05	0.059040669	0	6.11E-05	0	0	4.35E-05	0	0	0.04257811	0	0.013013108	0.010527989	0.000576459	0	0.006314707	0.011772565	0.01846067	0	0.05248805	1.47E-05	0	3.90E-06	0.145380302	0	0	0	0.001799691	0.004387159	0.004663252	0.003152963	0.00268196	0.004262538	2.60E-05	0	0.005294441	0.000139029	5.12E-05	0	0.000254037	0	0.001724677	0.002845216	0.001317476	0.000368937	4.55E-05	0.000192138	5.57E-05	1.41E-05	5.43E-05	0.000139458	0.000779961	0.002869933	0.001141612	0	0.001205347	0.000107215	0.000103192	0	5.13E-06	0.000105095	0.001990197	0	0.000415834	0.00038362	0	3.07E-05	9.78E-05	0.000324806	3.06E-05	0	0.000532226	1.29E-06	0	0.000230934	0.000450302	0	6.47E-07	0.000812999	5.09E-05	5.54E-05	0.000383681	0	0.000104383	0	9.38E-05	0	0.000191526	0	0	0	7.43E-05	1.65E-05	5.70E-06	0.000918662	0.001744816	0.021655248	0	0	0.001805772	0.000170794	0.00014191	0.00289851	0.000128639	9.49E-05	0	8.38E-05	0.000782081	0.000474757	4.86E-05	5.35E-05	6.76E-06	0.00222399	1.87E-05	7.76E-05	0	3.11E-06	0.000249567	0.000150268	0.000151111	6.45E-05	0.000205952	0.003070637	0.000300237	0.000160936	0.001738729	0.000734844	0.002426485	0.000328969	0.042257458	0.002397032	0.000636314	0.028377324	5.71E-05	0.001212804	0.003213667	0	0.002024137	0.326536443	0.001728426	0.000273366	0.341945126	0.009509738	0.011258827	9.33E-05	0.193619748	0.000543258	0	8.10E-06	0.000632495	0.047564959	0	0.864450492	6.05E-05	0	0.000355909	0	2.86E-05	0.12226714	0.018430112	0.018264844
5	16	0	0.019889482	0.038758954	0.05122862	0.017571289	0.010798733	0.006270654	0.001565736	0	0.000519136	6.72E-05	0.072435957	0.00639266	8.62E-05	0	0.006781846	6.45E-05	0	0	0.045526409	0	0.027051775	0.01422342	0.000256909	0	0.007301592	0.014399486	0.018787752	0	0.053717735	2.16E-05	0	5.69E-06	0.157154042	0	0	0	0.002680525	0.005384703	0.007166643	0.001173306	0.003454891	0.004287835	3.83E-05	0	0.006048218	0.000205848	6.02E-05	0	0.000378372	0	0.002568797	0.004183109	0.001492173	0.00034508	0.000128222	0.000161719	7.85E-05	1.40E-05	8.09E-05	0.00019081	0.000596658	0.003358672	0.001143826	0	0.001432711	0.0001135	0.000153697	1.06E-05	7.64E-06	0.000152384	0.002278972	0	0.000504595	0.000531491	0	2.88E-05	0.000137769	0.00045882	4.39E-05	0	0.000796342	6.32E-06	0	0.000246099	0.000439887	0	0	0.000931231	7.17E-05	0.000128791	0.000514268	0	9.28E-05	3.64E-06	0.000582188	0	0.000173542	1.65E-05	4.08E-05	4.44E-07	5.14E-05	1.74E-05	2.52E-06	0.001393415	0.015975553	0.027406162	0.001811825	0.00077158	0.001964201	0.000150572	0.000169412	0.003055328	0.000107013	0.00016037	0	9.32E-05	0.0007675	0	6.66E-05	0.000138995	8.65E-06	0.002151757	2.49E-05	8.82E-05	0	3.46E-06	0.000293168	0.000162971	0.000166793	9.00E-05	0.000185424	0.004928223	0.000233117	0.000144458	0.001750122	0.000842904	0.002522152	0.000332756	0.045290818	0.002340111	0.000677701	0.024579139	4.59E-05	0.001121333	0.003468532	0.000762139	0.001822765	0.293504768	0.003130905	0.000236403	0.398316668	0.009142135	0.009396092	7.02E-05	0.159530407	0.00047214	0.000155923	8.52E-06	0.00061323	0.100943062	0.005853649	0.832068482	6.90E-05	7.70E-05	0.000457675	1.40E-08	2.29E-05	0.10688627	0.024284297	0.021381264
5	18	0	0.055892815	0.216130216	0.018413999	0	0.008764612	0.067141621	0.001707625	0.198304288	0.002172269	0.000114262	0.063604643	0.027449988	8.27E-05	0	0.033491252	6.45E-05	0.050315555	0	0.031658576	0	0.060755414	0.013373142	0	0	0.006165102	0.012666614	0.007438999	0	0.039001061	2.13E-05	0	5.60E-06	0	5.68E-05	0	0	0.002680443	0.004630447	0.007688017	0	0.003116981	0.002971852	3.80E-05	0	0.004848731	0.000204946	4.98E-05	0	0.000378361	0.004219865	0.002568718	0.004143103	0.001193693	0.000212753	0.000197107	8.10E-05	7.52E-05	9.68E-06	8.09E-05	0.000178605	0.000266268	0.003013597	0.000782923	0	0.001252469	8.66E-05	0.000153693	7.02E-05	7.64E-06	0.000149352	0.001973959	8.37E-06	0.000443101	0.000506591	0	1.74E-05	0.000132005	0.000494278	4.44E-05	0	0.000876942	1.06E-05	1.90E-07	0.000187404	0.00032402	0	0	0.000759176	6.87E-05	0.000192269	0.000562031	0	5.34E-05	9.99E-06	0.000953292	2.13E-05	0.000102521	4.04E-05	0.000103046	1.28E-05	3.31E-05	1.76E-05	1.05E-06	0.001888387	0.033942715	0.031103968	0.00482663	0.001418495	0.002024546	0.00012966	0.000188943	0.003134284	0.000310423	0.000211874	0.000642604	9.89E-05	0.000764735	0	8.26E-05	0.000293964	1.02E-05	0.002260683	3.06E-05	9.25E-05	0	3.53E-06	0.000348587	0.000169358	0.000170518	0.000135036	0.000163689	0.006510922	0.000191301	0.000128229	0.001706473	0.000888657	0.002465157	0.000343371	0.047068869	0.002228129	0.000690559	0.020477236	3.49E-05	0.000997093	0.003493457	0.00139942	0.001657596	0.258079706	0.004121752	0.000196047	0.434147932	0.008465476	0.00750093	6.41E-05	0.12581876	0.000395487	0.000400659	1.14E-05	0.000575086	0.177619505	0.017072708	0.763283329	7.48E-05	0.000521847	0.000544894	8.00E-08	1.79E-05	0.10110578	0.029905871	0.023901941
