SubjectID$ID	Week sample obtained$clinical	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_stercoris$taxa	s__Escherichia_coli$taxa	s__Roseburia_intestinalis$taxa	s__Bacteroides_vulgatus$taxa	s__Bacteroides_fragilis$taxa	s__Eubacterium_rectale$taxa	s__Akkermansia_muciniphila$taxa	s__Klebsiella_pneumoniae$taxa	s__Subdoligranulum_unclassified$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_dorei$taxa	s__Bacteroides_eggerthii$taxa	s__Bacteroides_caccae$taxa	s__Haemophilus_parainfluenzae$taxa	s__Eubacterium_siraeum$taxa	s__Dialister_invisus$taxa	s__Bacteroides_cellulosilyticus$taxa	s__Bacteroides_massiliensis$taxa	s__Alistipes_putredinis$taxa	s__Parabacteroides_distasonis$taxa	s__Escherichia_unclassified$taxa	s__C2likevirus_unclassified$taxa	s__Alistipes_onderdonkii$taxa	s__Bacteroides_thetaiotaomicron$taxa	s__Parabacteroides_unclassified$taxa	s__Ruminococcus_gnavus$taxa	s__Parabacteroides_merdae$taxa	s__Veillonella_unclassified$taxa	s__Sutterella_wadsworthensis$taxa	s__Veillonella_parvula$taxa	s__Bacteroides_faecis$taxa	s__Clostridium_hathewayi$taxa	s__Peptostreptococcaceae_noname_unclassified$taxa	s__Bifidobacterium_adolescentis$taxa	s__Barnesiella_intestinihominis$taxa	s__Ruminococcus_bromii$taxa	s__Oscillibacter_unclassified$taxa	s__Clostridium_clostridioforme$taxa	s__Eubacterium_eligens$taxa	s__Roseburia_inulinivorans$taxa	s__Streptococcus_parasanguinis$taxa	s__Bacteroides_finegoldii$taxa	s__Ruminococcus_torques$taxa	s__Bacteroides_xylanisolvens$taxa	s__Bifidobacterium_longum$taxa	s__Veillonella_dispar$taxa	s__Alistipes_finegoldii$taxa	s__Clostridium_bolteae$taxa	s__Alistipes_shahii$taxa	s__Odoribacter_splanchnicus$taxa	s__Clostridium_leptum$taxa	s__Roseburia_hominis$taxa	s__Clostridium_symbiosum$taxa	s__Lachnospiraceae_bacterium_1_1_57FAA$taxa	s__Roseburia_unclassified$taxa	s__Clostridium_citroniae$taxa	s__Eubacterium_ventriosum$taxa	s__Pseudomonas_unclassified$taxa	s__Ruminococcus_lactaris$taxa	s__Bilophila_unclassified$taxa	s__Dorea_longicatena$taxa	s__Veillonella_atypica$taxa	s__Flavonifractor_plautii$taxa	s__Collinsella_aerofaciens$taxa	s__Streptococcus_salivarius$taxa	s__Eubacterium_hallii$taxa	s__Ruminococcus_callidus$taxa	s__Lachnospiraceae_bacterium_3_1_46FAA$taxa	s__Burkholderiales_bacterium_1_1_47$taxa	s__Coprobacillus_unclassified$taxa	s__Parasutterella_excrementihominis$taxa	s__Ruminococcus_obeum$taxa	s__Propionibacterium_acnes$taxa	s__Streptococcus_thermophilus$taxa	s__Coprococcus_comes$taxa	s__Eubacterium_ramulus$taxa	s__Mitsuokella_unclassified$taxa	s__Lachnospiraceae_bacterium_8_1_57FAA$taxa	s__Ruminococcaceae_bacterium_D16$taxa	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1$taxa	s__Lachnospiraceae_bacterium_2_1_58FAA$taxa	s__Dorea_formicigenerans$taxa	s__Bilophila_wadsworthia$taxa	s__Coprococcus_catus$taxa	s__Anaerostipes_hadrus$taxa	s__Lachnospiraceae_bacterium_7_1_58FAA$taxa	s__Lachnospiraceae_bacterium_5_1_63FAA$taxa	s__Clostridiales_bacterium_1_7_47FAA$taxa	s__Clostridium_asparagiforme$taxa	s__Clostridium_bartlettii$taxa	s__Holdemania_filiformis$taxa	s__Anaerotruncus_colihominis$taxa	s__Clostridiaceae_bacterium_JC118$taxa	s__Erysipelotrichaceae_bacterium_6_1_45$taxa	s__Holdemania_unclassified$taxa	s__Dorea_unclassified$taxa	s__Anaerotruncus_unclassified$taxa	s__Eggerthella_unclassified$taxa
4	25	0	0.021263753	0.103273094	0.331922706	0.001199363	1.00E-04	0.139106203	8.33E-06	0.098590454	9.71E-05	0	0.01229028	0.054088096	0.007888671	0	0.059465216	9.44E-06	8.75E-06	0	0.00566032	0	0.000877324	0.014163629	5.32E-05	0.000288852	0	0.000260155	0	0.000114171	0.02802009	1.83E-05	0	3.89E-06	0.002538153	0.000269201	0	0	0	0	0.024614766	0.000238577	0.000945193	0.01231129	3.77E-07	0.006332473	0.003602943	0.000157081	0.001665303	0	0.011430736	0.005718512	0	0	0.000784155	0	0.000213371	2.56E-05	0	0.000184434	0	0	0.002006342	0.009206512	0.00168629	6.86E-06	0.001546681	0.001713585	0	0.00041097	0	0	0.004810672	8.49E-05	4.97E-05	0.00020486	6.81E-05	1.19E-05	0	0	0	0.002541365	6.91E-07	8.13E-05	2.82E-08	0.000155656	0.001845031	0	0.000359986	0.000930304	0.000130245	6.64E-05	0.000183867	0	7.53E-05	0.000921403	5.33E-06	0	0	9.41E-05	0.000146834	6.20E-05
4	27	0	0.02362422	0.112792594	0.22903096	0	0.000151261	0.149703181	2.73E-05	0.065018081	0.000496124	0	0.028752233	0.112399919	0.005493398	0	0.094787697	0	3.56E-05	0.000140646	0.007190265	9.14E-05	0	0.015318486	0	0	1.55E-05	0.000374573	0	0.000272826	0.040395298	0	0	0	0.002169243	5.49E-05	5.77E-06	8.49E-06	3.14E-05	0.000153891	0.01597571	0.000564923	0.000646783	0.009005277	1.30E-05	0.020050716	0.001908973	0.000161557	0	0	0.015747674	0.001228119	3.42E-05	7.60E-06	0.000333764	5.08E-06	0.000137891	1.44E-05	1.28E-05	0.000139675	2.15E-05	0	0.004134253	0.007512822	0	0	0.001599964	0.00022523	4.45E-05	1.84E-05	2.15E-07	7.55E-06	0.00448156	3.24E-06	4.40E-05	0.000107185	6.86E-05	1.62E-07	1.39E-05	0	0	0.002837896	4.39E-05	4.44E-05	3.21E-05	0.00017764	0.001000234	1.26E-06	0	0.000923711	0	4.92E-05	5.48E-05	9.14E-08	0	0.000788212	3.99E-06	0	0	0.000213934	0.000302168	1.23E-05
5	0	0	0.110646064	0.039025996	0.096496626	0.082555198	0.014663436	0.00641446	0.001400058	0.050184158	0.002747193	0	0.101653141	0.000153448	0	0	1.38E-05	0	5.34E-05	0	0.003091247	0	0.017472378	0.002135905	0.002795243	0.000629382	0.009189999	0.005842568	0.00230354	0.000222949	0.075401428	0	0	0	0.060028936	0.000579091	0.000111972	0	0	0.003199955	0.010237245	0	0.002601988	0.007397113	0	0	0.003863381	0	5.45E-05	0	0	0.002688853	0	0	0.00119901	0.000529887	5.74E-05	0.000277795	0	4.49E-05	0	0	0.004661637	0.008473097	0.001794887	0	0.001053748	0.00041197	0	0.000167958	0	0	0.003019082	0.000108412	0.000394577	0.000229953	4.55E-06	1.81E-05	0	0.000638999	1.73E-05	0.001072306	0.001389762	1.14E-05	2.17E-06	0.000729038	0.001202603	0	8.30E-06	0.001030441	0	8.99E-05	0.000748234	1.93E-05	0.000264474	1.48E-05	0.005597803	0.000242561	0.000439328	1.72E-07	0.000301509	2.43E-05
5	2	0	0.059723864	0.082729564	0.128894147	0.12564944	0.015106341	0.005549243	0.001182588	0.001079875	0.001858406	0	0.091655274	0	0	0	0	0	0	0	0.004702015	0	0.025292309	0.002746144	0.002999572	0.000498582	0.009493825	0.008402267	0	8.09E-05	0.085226684	0	0	0	0.047318778	0.000267906	8.57E-05	0	0	0.003494847	0.006939639	0	0.002348775	0.007950488	0	0	0.004971663	0	5.73E-05	0	0	0.002773082	0	0	0.001441033	0.00065243	6.91E-06	0.000370506	0	4.09E-05	0	0	0.004097589	0.007534102	0.00199648	0	0.001299519	0.000350618	0	0.000108144	0	0	0.003281466	3.72E-05	0.000437318	0.000175419	7.00E-06	3.52E-05	0	0.000563154	1.49E-05	0.000817998	0.00106616	3.80E-06	6.62E-07	0.000640326	0.001227184	0	7.96E-06	0.001083026	0	6.10E-05	0.000766327	1.47E-05	0.000273338	1.35E-05	0.003272436	7.42E-05	0.00046298	0	0.000128316	5.18E-06
5	4	0	0.034846443	0.152303308	0.138239476	0.156173574	0.014662677	0.001405543	0.00101887	0.009565493	0.000895077	0	0.10002436	0	1.84E-07	0	0.000132412	0	0.00185853	0	0.008190694	0	0.041406015	0.003908903	0.002926539	0.000372881	0.009485752	0.010394839	0	0	0.091473229	0	0	0	0.109890556	4.38E-05	6.16E-05	0	0	0.00383074	0.004697516	0	0.002263547	0.008073756	0	0	0.005783772	0	5.95E-05	0	0	0.001745542	0	0	0.001603806	0.000712686	0	0.00041743	5.96E-07	3.65E-05	0	1.74E-05	0.003488979	0.00656836	0.002074615	0	0.001452271	0.00029437	0	5.26E-05	0	0	0.003341828	0	0.000466343	0.000164786	7.25E-06	4.62E-05	1.05E-06	0.000489593	1.48E-05	0.000588065	0.000812136	0	0	0.000555721	0.001180204	0	7.17E-06	0.001106612	5.45E-07	3.49E-05	0.000732068	1.06E-05	0.000267028	1.06E-05	0.001556068	0	0.000459246	0	4.45E-06	0
5	6	0	0.054504792	0.130637407	0.122649274	0.028490214	0.01548762	0	0.001015455	0.004592407	3.01E-06	0	0.118778468	0.001032889	1.37E-05	0	0.001309404	3.55E-06	0.003151625	0	0.011013994	0	0.055190613	0.006016102	0.002912569	0.00028599	0.010197626	0.013059203	0	0	0.101530374	9.11E-07	0	3.33E-07	0.196961854	0	4.50E-05	0	0	0.004608089	0.00382303	0.001612093	0.002557181	0.008651702	8.29E-07	0	0.006957808	2.27E-06	6.73E-05	0	0	0.000116183	0	0.000135584	0.001867941	0.000793301	0	0.000468475	1.30E-05	3.53E-05	0	5.03E-05	0.003179108	0.006240735	0.002259395	0	0.001683139	0.00027098	0	6.87E-06	0	1.14E-05	0.00358267	0	0.000533503	0.000209601	6.42E-06	5.69E-05	2.28E-05	0.000470647	1.84E-05	0.000432541	0.000701091	0	0	0.000528994	0.00119259	0	6.67E-06	0.001219937	1.19E-05	1.72E-05	0.000733811	7.73E-06	0.000274567	7.64E-06	0.00048059	0	0.000478403	0	0	0
5	8	0	0.04541621	0.135896367	0.108320036	0.004156586	0.014083185	0	0.000941281	0.021998889	0	0	0.099648495	0.000141724	2.86E-05	0	4.51E-07	1.42E-05	0	0	0.006041894	0	0.051389275	0.007606774	0.002332827	0.00017023	0.009337314	0.013510468	0.005536644	0	0.092858858	4.90E-06	0	1.38E-06	0.061437567	0	2.49E-05	0	0.000490367	0.004754289	0.003274192	0.003220363	0.002609885	0.007749717	7.99E-06	0	0.006935539	4.10E-05	6.52E-05	0	6.92E-05	0	0.000469928	0.00091322	0.001815316	0.000720927	0	0.000422827	2.65E-05	2.92E-05	1.48E-05	8.12E-05	0.002434469	0.005122676	0.002047343	0	0.00162399	0.000216451	2.81E-05	0	1.40E-06	3.91E-05	0.003220378	0	0.000518904	0.000254196	3.48E-06	5.50E-05	4.66E-05	0.000401294	2.12E-05	0.000245977	0.000564489	0	0	0.000436308	0.001002117	0	5.01E-06	0.001145882	2.42E-05	6.65E-06	0.000618119	4.28E-06	0.000234744	3.49E-06	0	0	0.000413962	0	0	0
5	10	0	0.022895289	0.084824141	0.098244881	0.028678061	0.012332233	0	0.000913163	0	0	0	0.077141441	0	4.18E-05	0	0	2.51E-05	0	0	0.013582808	0	0.036558027	0.008817652	0.001664965	7.85E-05	0.008181114	0.013082216	0.012629263	0	0.078924142	8.70E-06	0	2.36E-06	0	0	9.81E-06	0	0.000990623	0.004681596	0.003353414	0.004131315	0.002627068	0.006508647	1.49E-05	0	0.006469041	7.86E-05	6.06E-05	0	0.000139832	0	0.000949332	0.001659906	0.001658638	0.000602662	0	0.000346267	3.84E-05	2.31E-05	2.99E-05	0.000106026	0.001742242	0.004098035	0.001733208	0	0.001477808	0.000168466	5.68E-05	0	2.82E-06	6.50E-05	0.002741143	0	0.000482244	0.000300229	2.65E-07	4.80E-05	6.74E-05	0.00034681	2.41E-05	0.000107415	0.000492798	0	0	0.000349386	0.000785657	0	3.30E-06	0.001027565	3.51E-05	9.47E-06	0.000500703	1.69E-06	0.000186569	4.61E-07	0	0	0.000332964	0	0	0
5	12	0	0.006477792	0	0.08147778	0.033137049	0.010598318	0	0.000935172	0	0	0	0.06373157	0	5.17E-05	0	0	3.44E-05	0	0	0.030571236	0	0.020256033	0.009609385	0.00104926	1.45E-05	0.007024867	0.012213332	0.017087888	0	0.063869977	1.18E-05	0	3.15E-06	0.06936795	0	0	0	0.001407213	0.004470528	0.003812722	0.00408522	0.002608874	0.005228454	2.06E-05	0	0.005788152	0.000109728	5.48E-05	0	0.000198637	0	0.001348559	0.002270056	0.001459303	0.000473053	2.26E-06	0.000261939	4.73E-05	1.78E-05	4.25E-05	0.000123152	0.001175727	0.003294779	0.001398842	0	0.001306671	0.000130597	8.07E-05	0	4.01E-06	8.56E-05	0.002277105	0	0.000438376	0.000338717	0	3.88E-05	8.30E-05	0.00031575	2.68E-05	1.71E-05	0.000478327	0	0	0.000277067	0.000588074	0	1.81E-06	0.000897921	4.32E-05	2.52E-05	0.00041199	0	0.000139966	0	0	0	0.000253019	0	0	0
5	14	0	0.002520959	0	0.063496081	0.026747358	0.009491303	0	0.00105364	0	0	1.61E-05	0.059040669	0	6.11E-05	0	0	4.35E-05	0	0	0.04257811	0	0.013013108	0.010527989	0.000576459	0	0.006314707	0.011772565	0.01846067	0	0.05248805	1.47E-05	0	3.90E-06	0.145380302	0	0	0	0.001799691	0.004387159	0.004663252	0.003152963	0.00268196	0.004262538	2.60E-05	0	0.005294441	0.000139029	5.12E-05	0	0.000254037	0	0.001724677	0.002845216	0.001317476	0.000368937	4.55E-05	0.000192138	5.57E-05	1.41E-05	5.43E-05	0.000139458	0.000779961	0.002869933	0.001141612	0	0.001205347	0.000107215	0.000103192	0	5.13E-06	0.000105095	0.001990197	0	0.000415834	0.00038362	0	3.07E-05	9.78E-05	0.000324806	3.06E-05	0	0.000532226	1.29E-06	0	0.000230934	0.000450302	0	6.47E-07	0.000812999	5.09E-05	5.54E-05	0.000383681	0	0.000104383	0	9.38E-05	0	0.000191526	0	0	0
5	16	0	0.019889482	0.038758954	0.05122862	0.017571289	0.010798733	0.006270654	0.001565736	0	0.000519136	6.72E-05	0.072435957	0.00639266	8.62E-05	0	0.006781846	6.45E-05	0	0	0.045526409	0	0.027051775	0.01422342	0.000256909	0	0.007301592	0.014399486	0.018787752	0	0.053717735	2.16E-05	0	5.69E-06	0.157154042	0	0	0	0.002680525	0.005384703	0.007166643	0.001173306	0.003454891	0.004287835	3.83E-05	0	0.006048218	0.000205848	6.02E-05	0	0.000378372	0	0.002568797	0.004183109	0.001492173	0.00034508	0.000128222	0.000161719	7.85E-05	1.40E-05	8.09E-05	0.00019081	0.000596658	0.003358672	0.001143826	0	0.001432711	0.0001135	0.000153697	1.06E-05	7.64E-06	0.000152384	0.002278972	0	0.000504595	0.000531491	0	2.88E-05	0.000137769	0.00045882	4.39E-05	0	0.000796342	6.32E-06	0	0.000246099	0.000439887	0	0	0.000931231	7.17E-05	0.000128791	0.000514268	0	9.28E-05	3.64E-06	0.000582188	0	0.000173542	1.65E-05	4.08E-05	4.44E-07
5	18	0	0.055892815	0.216130216	0.018413999	0	0.008764612	0.067141621	0.001707625	0.198304288	0.002172269	0.000114262	0.063604643	0.027449988	8.27E-05	0	0.033491252	6.45E-05	0.050315555	0	0.031658576	0	0.060755414	0.013373142	0	0	0.006165102	0.012666614	0.007438999	0	0.039001061	2.13E-05	0	5.60E-06	0	5.68E-05	0	0	0.002680443	0.004630447	0.007688017	0	0.003116981	0.002971852	3.80E-05	0	0.004848731	0.000204946	4.98E-05	0	0.000378361	0.004219865	0.002568718	0.004143103	0.001193693	0.000212753	0.000197107	8.10E-05	7.52E-05	9.68E-06	8.09E-05	0.000178605	0.000266268	0.003013597	0.000782923	0	0.001252469	8.66E-05	0.000153693	7.02E-05	7.64E-06	0.000149352	0.001973959	8.37E-06	0.000443101	0.000506591	0	1.74E-05	0.000132005	0.000494278	4.44E-05	0	0.000876942	1.06E-05	1.90E-07	0.000187404	0.00032402	0	0	0.000759176	6.87E-05	0.000192269	0.000562031	0	5.34E-05	9.99E-06	0.000953292	2.13E-05	0.000102521	4.04E-05	0.000103046	1.28E-05
5	20	0	0.081285401	0.001168906	0.054206408	0	0.008198266	0.225361441	0.002217886	0	0.004984346	0.000192807	0.061077401	0	8.80E-05	0	0.026659524	7.11E-05	0.091546494	0	0.127117011	0	0.100268017	0.01425329	0	0	0.006263387	0.013161728	0.018110405	3.97E-05	0.034771875	2.33E-05	0	6.09E-06	0.023541325	0.000122608	0	0	0.002955441	0.004503658	0.009375772	0	0.003179084	0.002277179	4.17E-05	0	0.004419252	0.000225146	4.68E-05	0	0.000417178	0.011735046	0.002832254	0.004531414	0.001097339	0.000133631	0.00031768	2.81E-05	7.99E-05	7.43E-06	8.92E-05	0.000185887	6.38E-05	0.00340577	0.000582122	0	0.001333671	7.64E-05	0.000169461	0.000167674	8.42E-06	0.000161885	0.002163613	2.96E-05	0.000461761	0.000538718	0	9.89E-06	0.00014024	0.000652553	5.20E-05	0	0.001143716	1.71E-05	5.63E-07	0.000163875	0.000318793	0	0	0.000716579	7.30E-05	0.000314872	0.00079309	0	2.95E-05	2.22E-05	0.001394448	6.30E-05	5.93E-05	7.96E-05	0.000182026	2.94E-05
5	22	0	0.047740645	0	0.142839909	0	0.005889205	0.143292433	0.002336648	0	0.007508369	0.000241902	0.045322529	0	6.96E-05	0	0.010010868	5.85E-05	0.060777491	0	0.15052413	0	0.073454094	0.011634546	0	0	0.005278619	0.011090534	0.050256534	7.05E-05	0.028768412	1.89E-05	0	4.93E-06	0.081832998	0.000137617	0	0	0.002425505	0.003296684	0.008864485	0.008881608	0.002444821	0.0012694	3.40E-05	0	0.003066439	0.000184101	3.32E-05	0	0.000342375	0.018716441	0.002324407	0.003688857	0.000783886	5.02E-05	0.000387808	0	6.31E-05	4.03E-06	7.32E-05	0.000143773	0	0.003301071	0.000300633	0	0.001196663	5.14E-05	0.000139075	0.000253887	6.91E-06	0.000130578	0.00207856	3.98E-05	0.00039144	0.000427609	5.55E-07	2.07E-06	0.000110755	0.00071172	4.82E-05	0	0.001199661	2.01E-05	6.79E-07	0.000108486	0.000307256	0	0	0.00052991	5.77E-05	0.000396785	0.000948202	0	7.13E-06	3.39E-05	0.00138118	7.60E-05	1.65E-05	0.000110089	0.0002163	4.11E-05
5	24	0	0.012863148	0.066392262	0.205283733	0.002418673	0.004528697	0.026671828	0.002943168	0	0.012220092	0.000345464	0.051298725	0	5.70E-05	0	0.000307079	5.06E-05	0.022003559	0	0.144601435	0	0.047342648	0.010430139	0.000219748	0	0.005492827	0.011230984	0.080299429	0.000102824	0.034547134	1.61E-05	0	4.17E-06	0.114556946	0.000139217	0	0	0.002090354	0.002504479	0.009532323	0.036669537	0.001972368	0.000693408	2.91E-05	0	0.002274789	0.000157897	2.45E-05	0	0.000295066	0.03094599	0.002003225	0.003145077	0.000627566	6.87E-06	0.000543261	0	5.16E-05	1.76E-06	6.31E-05	0.000114297	0	0.004008561	0.000125995	0	0.0013464	3.53E-05	0.000119858	0.000411379	5.96E-06	0.000109949	0.002574812	4.94E-05	0.000399335	0.000352891	8.16E-06	0	9.05E-05	0.000937679	5.20E-05	0	0.00149073	2.66E-05	7.12E-07	7.30E-05	0.000422443	0	0	0.000443811	4.71E-05	0.000577093	0.001376418	0	0	5.64E-05	0.001359542	7.97E-05	0	0.000168977	0.000276179	6.09E-05
5	26	0	0	0.112991892	0.134197051	0.051210793	0.002718602	0	0.003891824	0.013357319	0.019688306	0.000502519	0.083658635	0.00088051	3.41E-05	0	0	3.45E-05	0	0	0.093003069	0	0.040616008	0.008343095	0.000964703	1.27E-05	0.006242801	0.012056008	0.075431609	0.000130812	0.051337141	1.05E-05	0	2.71E-06	0.082206006	9.16E-05	0	0	0.001415625	0.001336253	0.01008847	0.086085947	0.001191872	0.000230841	1.93E-05	0	0.001349878	0.000105768	1.27E-05	0	0.000199824	0.047624612	0.00135662	0.002078152	0.000468152	0	0.000778327	0	3.07E-05	0	4.27E-05	6.33E-05	0	0.005290501	0	0	0.001672431	1.39E-05	8.12E-05	0.000657539	4.03E-06	7.05E-05	0.003553267	5.22E-05	0.000431557	0.000215011	2.15E-05	0	5.38E-05	0.001303535	5.71E-05	6.47E-06	0.001927594	3.55E-05	4.90E-07	2.78E-05	0.000672633	0	0	0.000352669	2.80E-05	0.000859932	0.002097573	0	0	9.28E-05	0.001004844	5.49E-05	0	0.000260532	0.000341593	8.90E-05
5	28	0	0	0.101080485	0.117516331	0.087198308	0	0.006548406	0.005010235	0	0.02973806	0.000697754	0.074727758	0.000222026	0	0	0.001229169	1.48E-06	0	0	0.036930302	0	0.042540346	0.003936913	0.002291945	8.76E-05	0.007215337	0.01277746	0.077372135	0.000137453	0.081597754	0	0	0	0.056252708	0	7.04E-06	0	3.50E-05	0	0.009397207	0.082700426	0	0	0	0	5.15E-05	0	0	0	4.94E-06	0.043442908	3.36E-05	0	0.000251464	2.32E-05	0.001066843	3.24E-05	0	0	1.06E-06	0	0	0.006958241	0	0	0.002118294	0	2.01E-06	0.000983961	9.98E-08	0	0.004962076	3.80E-05	0.000459013	0	4.23E-05	0	0	0.001767621	5.86E-05	6.82E-05	0.00240633	4.47E-05	0	0	0.001074411	0	7.79E-07	0.000213331	0	0.001225945	0.003090713	1.21E-06	3.21E-06	0.000143193	0	0	0	0.000380061	0.000380433	0.000121625
10	0	1.77E-05	0.066540573	0.081930921	0.018871328	0.001161928	0.012605613	0.243786436	0	0.011636056	3.23E-06	5.96E-05	0.051522302	0.000114632	5.87E-05	0	0.048994323	0.002316527	0.024850277	0	0.093648437	0	0.111731785	0.025742581	0.000190775	0.000259908	0.004432636	0.103035308	0	9.26E-05	0.010847104	0.00077298	0	9.91E-05	0.000329922	0	0	0	0.018615508	0.004068775	0.003658513	0	0.00212174	0.009126015	0.000201204	0	0.002250175	0.001505329	4.08E-05	0.000122656	0.000356273	0	0	0.011468455	0.000103756	0.000839663	0	0.001303708	0	0	0.001024069	0	0	0.004149553	0.000288146	3.59E-05	0.000210262	9.66E-05	0.000291175	9.04E-05	0.000159016	0.002283067	0.00033001	2.13E-05	0.000319738	0.00029934	0.000123676	1.23E-06	6.82E-06	0	6.39E-06	0.000214458	1.03E-05	0	1.02E-05	0.000227872	0.000443466	0	0	0.000495606	5.97E-07	6.82E-05	0	0	0.000217457	0.000119355	0	0	5.30E-05	0.000171577	0	0
10	2	2.34E-05	0.103719084	0.101228397	0.017499288	0.001619416	0.005528239	0.271410293	0	0.011210751	0	2.26E-05	0.031724682	0.000555062	8.43E-05	0	0.031522233	0.00142062	0.102484438	0	0.080160098	0	0.079993558	0.04062651	9.54E-05	0.000131378	0.004801927	0.019017415	0.000966406	4.78E-05	0.016105857	0.000515969	0	0.000127654	0.000322711	4.38E-05	7.02E-05	4.32E-06	0.013263788	0.002902071	0.004894921	2.14E-06	0.00134695	0.007176665	0.000420425	0	0.00194357	0.000885772	1.76E-05	4.65E-05	0.000529659	0.001088318	0.002126348	0.011649608	0.000219284	0.000998934	0	0.000890446	2.41E-05	1.94E-05	0.000995425	0	0	0.002630069	0.000290385	0	0.000246183	3.62E-05	0.000246445	7.92E-05	0.000133816	0	0.000503067	0	0.000431622	0.000238301	6.56E-05	0	6.22E-05	0	0	0.0003123	4.28E-06	0	0	1.85E-05	0.000300022	0	0	0.000558549	0	4.27E-05	0.000207191	0	0.000133267	7.37E-05	0	0	3.23E-05	0.000225888	3.19E-05	0
10	4	2.30E-05	0.064019491	0.127534539	0.019032246	0.001634187	0.00348216	0.108836488	0	0.009046459	8.57E-07	0	0.054508176	0.000751228	8.12E-05	0	0.020312266	0.000635944	0.162841913	0	0.093122971	0	0.151708226	0.041449471	2.76E-05	7.09E-05	0.004635331	0.042199422	0.003263017	1.92E-05	0.017948976	0.000286121	0	0.000122517	0.000328854	0.000128818	8.39E-05	1.01E-05	0.009770508	0.00207693	0.005011964	6.70E-06	0.001296182	0.004856468	0.000528734	0	0.001592367	0.000445611	2.30E-07	0	0.000600121	0.002489613	0.005076263	0.010753794	0.000258878	0.001027721	0	0.000463999	0.000116559	3.20E-05	0.000819916	0	0	0.001275219	0.00025783	0	0.000220494	0	0.000196285	6.00E-05	0.000132362	0	0.000533194	0	0.000420067	0.000202484	2.24E-05	0	8.59E-05	0	0	0.000363986	5.77E-07	0	0	0	0.000164713	0	0	0.000536003	0	2.12E-05	0.000402726	0	6.33E-05	3.55E-05	0	0	1.89E-05	0.000250516	0.000157986	0
10	6	2.21E-05	0.127001465	0.072517501	0.02511287	0.001599014	0.005568718	0.3485392	0	0.007525124	1.03E-05	0	0.075547259	0.000874475	7.20E-05	0	0.018152191	0.000198021	0	0	0.075875828	0	0.073427787	0.059325041	0	8.36E-05	0.004914997	0	0.0047898	9.81E-06	0.020119153	0.000162447	0	0.00011581	0.000404805	0.000181442	5.98E-05	8.23E-06	0.009912374	0.002004703	0.005161804	9.51E-06	0.002085886	0.003440996	0.000634318	0	0.001537258	0.000277662	0	0	0.000694365	0.003385647	0.007934626	0.011087712	0.000281459	0.001142146	0	0.000163202	0.000202189	3.90E-05	0.000710597	0	0	0.000435633	0.000249539	0	0.000191038	0	0.000184556	4.90E-05	0.000173289	0.000324295	0.000550898	0	0.000394038	0.000229668	0	0	9.79E-05	0	0	0.000439115	0	0	0	0	8.01E-05	0	0	0.000548193	0	8.95E-06	0.000538721	0	2.33E-05	1.34E-05	0	0	1.58E-05	0.000295894	0.000256416	0
10	8	1.75E-05	0.144024514	0.144739049	0.029785567	0.001289586	0.009087037	0.122574084	0	0.005436689	2.34E-05	0	0.083352528	0.000826158	4.89E-05	0	0.019507066	3.83E-05	0.132535094	0	0.041844171	0	0.073151102	0.072244386	0	0.000138737	0.00481657	0.005974886	0.005138732	1.23E-05	0.019592553	9.58E-05	0	9.30E-05	0.000476789	0.000186833	9.78E-06	6.05E-07	0.011290595	0.002207539	0.004593767	9.82E-06	0.003273916	0.002174767	0.000649863	0	0.001472485	0.000261948	0	0	0.000712704	0.003467106	0.009739224	0.010726821	0.000250747	0.001162399	0	0	0.000257977	3.68E-05	0.000555531	0	0	0	0.000223016	0	0.000130881	0	0.000175026	3.80E-05	0.000221462	0.003051117	0.00048676	0	0.000303565	0.000274073	0	0	8.76E-05	0	1.18E-10	0.000469504	0	0	2.73E-06	0	1.51E-05	0	0	0.000507688	0	1.03E-06	0.000561368	0	0	0	0	0	1.76E-05	0.000316857	0.000307665	0
10	10	1.16E-05	0.098543951	0.115386205	0.032078213	0.000894523	0.012256421	0.123963651	0	0.003813846	3.80E-05	0	0.088145419	0.000702506	2.43E-05	0	0.023982702	0.000235873	0.150107213	0	0.082531678	0	0.069171625	0.062748624	0	0.000224108	0.004699145	0.01579697	0.004783239	2.39E-05	0.017965096	0.00010537	0	7.04E-05	0.000556867	0.0001647	0	0	0.013980826	0.00273059	0.003832531	8.65E-06	0.00477377	0.001484105	0.000625677	0	0.001493371	0.000385142	0	0	0.000710843	0.003087686	0.010914181	0.010481166	0.000196854	0.001173032	0	0	0.000293448	2.96E-05	0.000447105	0	0	0	0.000200794	0	6.80E-05	5.20E-06	0.000180774	3.38E-05	0.00027661	0.006467003	0.000407315	1.32E-05	0.000204402	0.000342149	0	5.15E-07	6.64E-05	0	6.09E-06	0.00048172	1.40E-06	0	1.47E-05	3.16E-05	0	0	0	0.000463286	0	0	0.000523798	0	0	0	0	0	2.31E-05	0.000333293	0.000335847	0
